CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
4003000203,Arizona,Cochise,0,2740,1316,0,0,0,1,1,1,1,0,1,14.2,43750,1,1,1,0,0,1,1,1,2700.027621,2700.027621,1311.775081,888.0697473,888.0697473,347.9242468,2740.000017,1.000000006,906.4954614,0.33083776,383.0000028,0.139781023,926.0000028,0.337956205,2542.000015,0.927737232,15.00000006,0.005474453,19.00000013,0.006934307,10.00000022,0.003649635,34.99999969,0.012773723,119.0000014,0.043430657,317.0000016,0.115693431,43.68273191,0.033193565,99.71270777,0.075769535,2740.000017,1.000000006,906.4954614,0.33083776,383.0000028,0.139781023,926.0000028,0.337956205,2542.000015,0.927737232,15.00000006,0.005474453,19.00000013,0.006934307,10.00000022,0.003649635,34.99999969,0.012773723,119.0000014,0.043430657,317.0000016,0.115693431,43.68273191,0.033193565,99.71270777,0.075769535,2700.027621,0.985411541,888.0697473,0.324113046,374.1146237,0.136538184,915.1083534,0.333981151,2510.289101,0.916163906,12.06660581,0.004403871,18.07792231,0.006597782,10.00000022,0.003649635,34.66460074,0.012651314,114.9293895,0.041945033,312.3885353,0.114010414,42.77438136,0.032503329,98.54611896,0.074883069,1311.775081,0.47875003,347.9242468,0.126979652,148.290939,0.054120781,533.8693214,0.194842818,1230.851484,0.44921587,4.999999973,0.001824818,9.000000036,0.003284672,1.000000005,0.000364964,14.66739855,0.005353065,51.25619557,0.018706641,140.4365536,0.051254217,16.60899089,0.012620814,50.00732565,0.037999488,821,383,926,2542,15,19,10,35,119,317,41,96
4003000301,Arizona,Cochise,1,4212,1939,0,74,0.0175689,1,1,1,1,1,1,26.1,39755,1,1,1,1,1,0,0,1,1258.477795,3379.418848,1258.477795,458.2654858,1624.559399,458.2654858,3379.418848,0.80233116,1624.559399,0.385697863,645.5043605,0.153253647,979.4001019,0.23252614,2960.698818,0.702919947,27.31268441,0.006484493,25.3386006,0.006015812,5.00000014,0.001187085,33.14252813,0.007868596,327.926194,0.077855222,844.2253916,0.200433379,128.2214147,0.066127599,316.6556062,0.163308719,1258.477795,0.298783902,458.2654858,0.108799973,204.9733053,0.048664128,485.5726711,0.11528316,1162.925037,0.276098062,7.002322368,0.00166247,3.716566292,0.000882376,2.940861701,0.00069821,5.138530313,0.001219974,76.75446844,0.018222808,256.5353693,0.060905833,27.99471307,0.014437707,122.0232492,0.062931021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,782,1215,3677,30,27,5,41,432,1026,227,374
4003000302,Arizona,Cochise,0,4851,2056,0,0,0,0,0,0,0,0,0,6.6,56318,1,1,0,0,0,1,0,0,517.8383774,517.8383774,0,158.2489334,158.2489334,0,4850.999914,0.999999982,1401.894683,0.288990864,1032.999981,0.212945781,1287.999981,0.265512262,4492.999935,0.92620077,32.99999901,0.006802721,24.99999928,0.005153576,5.99999976,0.001236858,57.99999951,0.011956298,235.9999967,0.048649762,501.9999915,0.103483816,93.98606746,0.045713068,143.0013801,0.0695532,4849.638764,0.999719391,1401.811876,0.288973794,1032.70223,0.212884401,1287.70223,0.265450882,4491.68132,0.925928947,32.99999901,0.006802721,24.99999928,0.005153576,5.99999976,0.001236858,57.99999951,0.011956298,235.9574607,0.048640994,501.9574555,0.103475048,93.97315604,0.045706788,142.9658779,0.069535933,517.8383774,0.106748789,158.2489334,0.03262192,82.3270148,0.016971143,135.1759685,0.027865588,489.1321002,0.100831189,2.436952463,0.000502361,1.290349711,0.000265997,1.99999992,0.000412286,6.395419401,0.001318371,16.58355903,0.003418586,46.35190014,0.009555123,0,0,15.98598079,0.007775282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,1033,1288,4493,33,25,6,58,236,502,79,151
4003000303,Arizona,Cochise,0,3457,1412,0,3,0.0008678,0,0,0,0,0,0,11.8,53855,0,0,0,0,0,0,0,0,248.3956492,248.3956492,90.87712879,85.2009942,85.2009942,31.17132594,3457.000004,1.000000001,1334.69691,0.386085308,738.9999999,0.213769164,772.9999991,0.223604281,3189.000002,0.922476136,20,0.005785363,20.00000025,0.005785363,6,0.001735609,34.00000033,0.009835117,187.9999994,0.054382412,427.9999989,0.123806769,32.07802665,0.022718149,134.5274389,0.09527439,3433.017391,0.993062595,1324.516728,0.383140506,738.9999999,0.213769164,759.281044,0.219635824,3166.254547,0.9158966,20,0.005785363,20.00000025,0.005785363,6,0.001735609,33.00000031,0.009545849,187.7628419,0.05431381,427.9999989,0.123806769,31.95719331,0.022632573,132.9387383,0.094149248,248.3956492,0.07185295,85.2009942,0.024645934,34.01139564,0.009838414,57.81796682,0.016724896,224.9807343,0.065079761,1.135832066,0.00032856,3.095128234,0.000895322,0,0,1.547564094,0.000447661,17.63639288,0.005101647,25.83281617,0.007472611,5.952611879,0.004215731,11.43715126,0.008099965,90.87712879,0.026287859,31.17132594,0.009016872,6.942823713,0.002008338,25.05557121,0.007247779,81.0291785,0.023439161,0,0,2.052166655,0.000593626,0,0,1.026083304,0.000296813,6.769700035,0.001958259,9.228613424,0.002669544,2.505325094,0.00177431,4.813648625,0.0034091,1230,739,773,3189,20,20,6,34,188,428,30,125
4003000400,Arizona,Cochise,0,2206,1071,0,0,0,1,1,0,0,0,1,23.1,41620,1,1,0,0,0,1,0,0,2159.891306,2159.891306,222.8807347,1174.031978,1174.031978,112.7514313,2206.000022,1.00000001,1197.357564,0.542773148,293.0000024,0.132819584,599.0000054,0.271532187,2043.000015,0.926110614,9.999999958,0.004533092,13.00000021,0.005893019,1.000000032,0.000453309,21.99999996,0.009972801,117.000001,0.053037172,362.0000005,0.164097915,53.38903251,0.049849704,122.5577337,0.114432991,2206.000022,1.00000001,1197.357564,0.542773148,293.0000024,0.132819584,599.0000054,0.271532187,2043.000015,0.926110614,9.999999958,0.004533092,13.00000021,0.005893019,1.000000032,0.000453309,21.99999996,0.009972801,117.000001,0.053037172,362.0000005,0.164097915,53.38903251,0.049849704,122.5577337,0.114432991,2159.891306,0.979098507,1174.031978,0.532199446,284.3907567,0.128916934,592.4175908,0.268548319,2005.171999,0.908962828,9.999999958,0.004533092,12.88357294,0.005840242,1.000000032,0.000453309,19.99999996,0.009066183,110.8357281,0.05024285,354.602873,0.160744729,52.51107956,0.049029953,119.8333109,0.111889179,222.8807347,0.101033878,112.7514313,0.051111256,12.57736165,0.005701433,84.83079478,0.038454576,213.7948821,0.096915178,0,0,0,0,0,0,4.081233696,0.001850061,5.00462093,0.00226864,10.5223509,0.004769878,4.23540138,0.003954623,13.1431003,0.012271802,1200,293,599,2043,10,13,1,22,117,362,50,111
4003000500,Arizona,Cochise,0,5651,1497,0,2318,0.4101929,0,0,0,0,0,0,14.7,51397,1,1,1,0,0,1,1,1,3090.377105,3090.377105,1930.256361,1282.701926,1282.701926,775.9861761,5651.000049,1.000000009,1765.721959,0.312461858,648.000001,0.11466997,853.0000003,0.150946735,4168.000064,0.737568583,360.0000194,0.063705542,27.00000036,0.004777915,3.000000201,0.00053088,194.0000046,0.034330208,899.0000286,0.159086892,1615.000048,0.285790134,47.63172716,0.031818121,208.0140508,0.138953942,5651.000049,1.000000009,1765.721959,0.312461858,648.000001,0.11466997,853.0000003,0.150946735,4168.000064,0.737568583,360.0000194,0.063705542,27.00000036,0.004777915,3.000000201,0.00053088,194.0000046,0.034330208,899.0000286,0.159086892,1615.000048,0.285790134,47.63172716,0.031818121,208.0140508,0.138953942,3090.377105,0.546872608,1282.701926,0.226986715,594.4344708,0.105191023,773.1168177,0.136810621,2724.807586,0.482181487,11.00000012,0.001946558,13.2435643,0.002343579,0,0,45.84341845,0.008112444,295.4825403,0.05228854,684.4386315,0.121118144,44.67937755,0.029845944,192.1803898,0.128377014,1930.256361,0.341577838,775.9861761,0.137318382,367.8132848,0.065088176,509.6427231,0.09018629,1645.262227,0.291145324,9.000000102,0.001592638,6.999999901,0.001238719,0,0,31.17372682,0.005516497,237.8204113,0.04208466,513.5472211,0.090877229,31.92265821,0.021324421,119.2612341,0.079666823,1293,648,853,4168,360,27,3,194,899,1615,40,178
4003000600,Arizona,Cochise,0,2984,989,0,117,0.0392091,0,0,0,0,0,1,34.5,30370,0,0,0,0,0,0,0,0,127.2185654,127.2185654,0,61.36424917,61.36424917,0,2982.286189,0.999425667,1957.659372,0.656052068,797.0000009,0.267091153,427.9999993,0.143431635,2088.143091,0.699779856,28.14308969,0.00943133,15.99999999,0.00536193,0.99999999,0.000335121,34.99999979,0.011729222,814.000003,0.272788205,2291.000003,0.767761395,88.6210681,0.089606742,370.408516,0.374528328,2693.533685,0.902658742,1746.390779,0.585251602,712.3314548,0.238716975,381.1862387,0.127743378,1861.846651,0.623943248,27.99999991,0.009383378,15.99999999,0.00536193,0.99999999,0.000335121,30.20280642,0.010121584,756.4842205,0.253513479,2027.375689,0.679415445,76.6794959,0.077532352,334.6137926,0.338335483,127.2185654,0.042633567,61.36424917,0.020564427,22.74477192,0.007622243,30.43740022,0.010200201,117.3321866,0.039320438,0,0,0,0,0,0,0.802438468,0.000268914,9.083940887,0.003044216,53.35568246,0.017880591,1.76618554,0.00178583,21.13075327,0.021365777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,797,428,2089,29,16,1,35,814,2291,83,319
4003000700,Arizona,Cochise,1,5196,1524,0,276,0.0531178,1,1,1,0,0,1,35.2,31940,1,1,1,1,1,0,0,0,1123.495924,3663.431045,1123.495924,918.6094259,2356.961754,918.6094259,3663.431045,0.705048315,2356.961754,0.453610807,1235.663006,0.237810432,287.30749,0.055293974,2504.60442,0.482025485,61.29271523,0.011796135,17.54641385,0.003376908,7.000000067,0.00134719,37.95732891,0.007305106,1035.03015,0.199197488,3134.047869,0.603165487,43.64379197,0.028637659,397.1120644,0.260572221,1123.495924,0.216223234,918.6094259,0.176791652,406.336664,0.078201821,103.2978598,0.019880266,738.199023,0.142070636,3.318172514,0.000638601,4.000000026,0.000769823,6.000000089,0.001154734,2.420657594,0.000465869,369.5580667,0.071123569,1011.589085,0.194686121,10.99034511,0.007211513,122.544754,0.080409944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869,1748,463,3609,82,18,7,50,1430,4465,48,496
4003000800,Arizona,Cochise,1,5160,1769,0,58,0.0112403,1,1,1,0,0,1,21.9,38450,1,1,1,1,1,0,0,0,522.9541169,2432.006623,522.9541169,294.4828554,1399.119652,294.4828554,2432.006623,0.471319113,1399.119652,0.271147219,781.1296789,0.151381721,288.6004826,0.055930326,1720.365154,0.3334041,19.88732739,0.003854133,26.2949334,0.005095917,4,0.000775194,24.66881644,0.004780778,636.7903855,0.123408989,2106.960515,0.408325681,46.03987733,0.026025934,235.9484729,0.133379578,522.9541169,0.101347697,294.4828554,0.057070321,125.3325494,0.024289254,54.46555123,0.010555339,394.7166847,0.076495482,11.00000012,0.002131783,10.45703319,0.002026557,0,0,7.000000292,0.001356589,99.78039679,0.019337286,362.5791683,0.070267281,4.761883312,0.00269185,59.93465682,0.03388053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494,1586,661,3673,36,44,4,48,1355,4538,92,433
4003000901,Arizona,Cochise,1,3586,1182,0,11,0.0030675,0,1,0,0,0,1,48,23651,0,1,0,1,0,0,0,0,0,919.2024184,0,0,726.9638736,0,919.2024184,0.256330847,726.9638736,0.202722776,337.0453666,0.093989227,135.4027589,0.037758717,689.3388762,0.192230585,1.913725688,0.000533666,2.00000003,0.000557724,0,0,4.262496121,0.001188649,221.6873182,0.061820223,858.599419,0.239430959,57.59248175,0.048724604,127.8440353,0.108159082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,1194,580,2496,23,8,0,40,1019,3406,220,467
4003000902,Arizona,Cochise,1,2846,972,0,14,0.0049192,0,1,0,0,0,1,30.3,22425,0,1,0,1,0,0,0,0,20.8864978,2151.095801,20.8864978,13.4840039,1353.654453,13.4840039,2151.095801,0.755831272,1353.654453,0.475634031,727.2000552,0.255516534,320.7268488,0.112693903,1455.865551,0.51154798,15.89896362,0.005586424,2.976687051,0.00104592,1,0.00035137,14.07792346,0.004946565,661.276677,0.232353014,2000.210714,0.702814727,96.33017212,0.099105115,255.1321225,0.262481608,20.8864978,0.007338896,13.4840039,0.004737879,8.10704764,0.002848576,1.089189699,0.000382709,13.76962205,0.004838237,0.594103478,0.00020875,0,0,0,0,0,0,6.522771541,0.002291908,20.49042877,0.007199729,0.654757479,0.000673619,2.143862755,0.00220562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,929,431,1937,22,6,2,28,851,2594,123,284
4003001000,Arizona,Cochise,1,1656,864,0,216,0.1304348,1,1,1,0,0,1,21.7,32313,1,1,1,1,1,0,0,0,1653.840112,1655.999994,1653.840112,733.8711563,734.5667767,733.8711563,1655.999994,0.999999996,734.5667767,0.443578971,141.9999985,0.085748791,403.9999986,0.243961352,1404.999988,0.848429944,33.9999999,0.020531401,6.999999866,0.004227053,0.99999997,0.000603865,23.99999981,0.014492754,184.9999986,0.111714975,339.9999928,0.205314005,88.54477485,0.102482378,110.4215232,0.127802689,1653.840112,0.99869572,733.8711563,0.443158911,141.3520339,0.085357508,403.352034,0.243570069,1403.488071,0.847516951,33.9999999,0.020531401,6.999999866,0.004227053,0.99999997,0.000603865,23.99999981,0.014492754,184.3520339,0.111323692,338.9200517,0.204661867,88.49104644,0.102420193,110.2835039,0.127642944,56.96097162,0.034396722,30.27243064,0.018280453,4.636877758,0.002800047,16.82126643,0.01015777,56.64253276,0.034204428,0,0,0,0,0,0,0,0,0.318438875,0.000192294,0.477658313,0.000288441,4.943712945,0.00572189,4.127889477,0.00477765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,142,404,1405,34,7,1,24,185,340,95,114
4003001100,Arizona,Cochise,1,3599,1527,0,22,0.0061128,1,1,1,1,1,1,31.1,37679,1,1,1,1,1,0,0,1,3596.698511,3598.999996,3596.698511,1907.325319,1908.524804,1907.325319,3598.999996,0.999999999,1908.524804,0.530293083,846.0000014,0.235065296,627.0000004,0.17421506,2860.000002,0.794665185,29.99999974,0.008335649,8.000000166,0.00222284,3,0.000833565,45.00000027,0.012503473,652.9999985,0.181439288,1655.999999,0.460127813,124.271737,0.081382932,443.7435909,0.290598291,3596.698511,0.99936052,1907.325319,0.5299598,845.4688895,0.234917724,626.4688885,0.174067488,2857.698518,0.794025706,29.99999974,0.008335649,8.000000166,0.00222284,3,0.000833565,45.00000027,0.012503473,652.9999985,0.181439288,1655.468887,0.459980241,124.2567232,0.0813731,443.5892507,0.290497217,10.34017923,0.00287307,6.353306541,0.001765298,0.213750156,5.94E-05,3.177230136,0.000882809,9.162003567,0.002545708,0,0,0,0,0,0,0,0,1.178175862,0.000327362,2.331613179,0.00064785,0.498577381,0.000326508,1.924910484,0.001260583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,846,627,2860,30,8,3,45,653,1656,133,476
4003001200,Arizona,Cochise,0,3036,1238,0,10,0.0032938,0,0,0,0,0,1,23.9,57043,0,0,0,0,0,0,0,0,45.95636856,45.95636856,0,16.23656698,16.23656698,0,1929.476196,0.635532344,799.2130418,0.263245402,412.6308191,0.135912655,393.0447887,0.129461393,1658.731425,0.546354224,10.42450056,0.00343363,11.50066507,0.003788098,2.999999938,0.000988142,26.58742332,0.008757386,219.2321827,0.072210864,789.6789345,0.260105051,62.34106656,0.050356273,169.3470086,0.136790799,1207.760758,0.397813161,513.0032659,0.168973408,243.9900713,0.080365636,233.0951423,0.076777056,1053.121153,0.34687785,2.999999932,0.000988142,4.188258626,0.001379532,0.999999945,0.000329381,14.1100121,0.004647567,132.3413333,0.043590689,457.7189325,0.150763812,48.32708119,0.039036415,106.6921437,0.086181053,45.95636856,0.015137144,16.23656698,0.005348013,3.849746928,0.001268033,16.25867355,0.005355294,44.02056924,0.014499529,0.031148134,1.03E-05,0.098182115,3.23E-05,0.031148134,1.03E-05,0,0,1.775321199,0.000584757,7.192200837,0.002368973,2.912764434,0.002352798,4.519959131,0.003651017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,712,584,2555,26,19,5,36,395,1445,94,247
4003001300,Arizona,Cochise,0,5613,2286,0,42,0.0074826,0,0,0,0,0,0,18.3,54574,1,1,0,0,0,1,0,0,2543.81346,2543.81346,0,454.7900373,454.7900373,0,5612.999983,0.999999997,1819.861208,0.324222556,1320.999999,0.235346517,817.0000008,0.145554962,4650.999998,0.82861215,201.0000003,0.035809727,87.99999849,0.01567789,27.00000013,0.004810262,84.00000057,0.014965259,562.0000011,0.100124711,971.0000015,0.172991271,48.59922825,0.021259505,491.3281856,0.214929215,5612.999983,0.999999997,1819.861208,0.324222556,1320.999999,0.235346517,817.0000008,0.145554962,4650.999998,0.82861215,201.0000003,0.035809727,87.99999849,0.01567789,27.00000013,0.004810262,84.00000057,0.014965259,562.0000011,0.100124711,971.0000015,0.172991271,48.59922825,0.021259505,491.3281856,0.214929215,2543.81346,0.453200331,454.7900373,0.081024414,554.0680252,0.098711567,412.8131402,0.073545901,2198.955927,0.391761256,50.23595779,0.00894993,33.96157887,0.006050522,6.718744225,0.001196997,31.38442584,0.005591382,222.5568409,0.039650248,420.2426617,0.074869528,22.93823192,0.010034222,218.1199865,0.095415567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,1321,817,4651,201,88,27,84,562,971,55,501
4003001401,Arizona,Cochise,1,4359,519,0,2561,0.5875201,0,0,0,0,0,0,15.6,49375,1,1,1,1,1,0,0,0,4356.837798,4358.999956,4356.837798,1819.104223,1820.117203,1819.104223,4358.999956,0.99999999,1820.117203,0.417553843,799.9999918,0.18352833,14.99999968,0.003441156,3059.999955,0.70199586,675.999992,0.155081439,141.9999986,0.032576279,29.99999956,0.006882312,28.99999971,0.006652902,421.9999979,0.096811195,707.9999956,0.162422573,0,0,9.010416558,0.017361111,4356.837798,0.999503968,1819.104223,0.417321455,799.6905637,0.183457344,14.38498148,0.003300065,3058.766081,0.701712797,675.999992,0.155081439,141.0717144,0.032363321,29.99999956,0.006882312,28.99999971,0.006652902,421.9999979,0.096811195,707.9999956,0.162422573,0,0,8.991647821,0.017324948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,800,15,3060,676,142,30,29,422,708,0,10
4003001402,Arizona,Cochise,0,1251,320,0,133,0.1063149,0,0,0,0,0,0,7.8,65817,0,0,0,0,0,0,0,0,0.42285753,0.42285753,0,0.088663676,0.088663676,0,1251.000007,1.000000006,262.3064509,0.209677419,498.0000054,0.398081539,1.999999955,0.001598721,921.0000004,0.736211032,158.0000004,0.126298961,38.00000015,0.0303757,2.99999998,0.002398082,15.00000019,0.011990408,115.9999994,0.092725819,194.0000003,0.155075939,6.399999949,0.02,12.7999999,0.04,1251.000007,1.000000006,262.3064509,0.209677419,498.0000054,0.398081539,1.999999955,0.001598721,921.0000004,0.736211032,158.0000004,0.126298961,38.00000015,0.0303757,2.99999998,0.002398082,15.00000019,0.011990408,115.9999994,0.092725819,194.0000003,0.155075939,6.399999949,0.02,12.7999999,0.04,0.42285753,0.000338016,0.088663676,7.09E-05,0.203137428,0.00016238,0,0,0.331652962,0.00026511,0.024873971,1.99E-05,0.024873971,1.99E-05,0,0,0,0,0.04145662,3.31E-05,0.053893605,4.31E-05,0.002321571,7.25E-06,0.004643142,1.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,498,2,921,158,38,3,15,116,194,4,8
4003001501,Arizona,Cochise,1,3636,1552,0,6,0.0016502,1,1,1,1,1,1,21.6,34744,1,1,1,1,1,0,0,1,2978.65757,3636.000004,2978.65757,1555.899645,1945.225634,1555.899645,3636.000004,1.000000001,1945.225634,0.534990548,921.0000059,0.253300332,459.0000009,0.126237624,2554.000009,0.702420244,344.0000035,0.094609462,109.0000004,0.029977998,35.00000005,0.009625963,57.99999949,0.015951595,536.0000044,0.147414743,1078,0.296479648,157.914393,0.101748965,326.8956612,0.210628648,2978.65757,0.819212753,1555.899645,0.427915194,741.6309702,0.203968914,374.2506646,0.102929226,2102.968012,0.578374041,283.2489269,0.077901245,95.3563691,0.026225624,23.44438286,0.00644785,53.21444791,0.014635437,420.4254474,0.115628561,857.203183,0.235754451,121.0933716,0.07802408,270.1337876,0.174055276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,921,459,2554,344,109,35,58,536,1078,153,325
4003001502,Arizona,Cochise,1,3812,1645,0,63,0.0165268,1,1,1,1,1,1,22.3,42489,1,1,1,1,1,0,0,1,3161.458043,3812.000017,3161.458043,1749.8048,2173.933207,1749.8048,3812.000017,1.000000004,2173.933207,0.57028678,859.0000018,0.225341029,581.0000016,0.152413432,2818.000009,0.739244493,308.0000052,0.080797483,103.0000003,0.027019937,19,0.00498426,62.99999895,0.016526757,500.9999999,0.131427072,1118,0.293284365,208.2162982,0.126575257,594.5905197,0.361453203,3161.458043,0.829343663,1749.8048,0.459025394,732.5473287,0.192168764,507.72819,0.133192075,2345.14292,0.615200136,255.3558592,0.066987371,88.9752747,0.023340838,17.73291326,0.004651866,52.8773064,0.013871277,401.3737623,0.105292173,904.8011346,0.237356016,152.9025467,0.092949876,477.6600326,0.290370841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478,859,581,2818,308,103,19,63,501,1118,188,587
