,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract,Store_Type
27197,Foodvalley 1 01,9102 W Washington St,,Tolleson,AZ,85353,2929,MARICOPA,-112.25532,33.447414,27198,4.01E+13,4013083000,1
186824,FOODWAY 1,1151 E Moreland St,,Phoenix,AZ,85006,2721,MARICOPA,-112.05657,33.461243,186825,4.01E+13,4013113203,1
243562,Four Season 1,4410 W Union Hills Dr,Ste 7,Glendale,AZ,85308,1635,MARICOPA,-112.15359,33.655411,243563,4.01E+13,4013616200,1
233026,Fresh Meat & Discount Store,6128 N 43rd Ave,,Glendale,AZ,85301,5406,MARICOPA,-112.15154,33.525909,233027,4.01E+13,4013093002,1
139543,Friendly 1 1,830 W Broadway Rd,,Tempe,AZ,85282,1221,MARICOPA,-111.95177,33.407417,139544,4.01E+13,4013318900,1
229144,Galaxy Asian 1 Llc,7102 N 35th Ave,Ste 9,Phoenix,AZ,85051,8390,MARICOPA,-112.13438,33.540665,229145,4.01E+13,4013105800,1
226115,Garcia's 1 Y 0,5644 N 27th Ave,,Phoenix,AZ,85017,2603,MARICOPA,-112.11696,33.519562,226116,4.01E+13,4013107202,1
81618,Geez 1,1901 E Broadway Rd,,Phoenix,AZ,85040,2411,MARICOPA,-112.04041,33.406498,81619,4.01E+13,4013116000,1
217858,Golden Land International 1,7031 N 35th Ave,,Phoenix,AZ,85051,8310,MARICOPA,-112.13427,33.539463,217859,4.01E+13,4013105900,1
120,Grand Ave Produce,8990 W Windsor Dr,,Peoria,AZ,85381,6152,MARICOPA,-112.25265,33.600914,121,4.01E+13,4013071517,1
70031,Greenway 1 & Food,2902 E Greenway Rd,,Phoenix,AZ,85032,4412,MARICOPA,-112.01962,33.626423,70032,4.01E+13,4013103304,1
85126,Guadalupe Farmers 1 Too,4011 S Power Rd,,Mesa,AZ,85212,3601,MARICOPA,-111.68722,33.343159,85127,4.01E+13,4013817600,1
122239,Guadalupe 1,8207 S Avenida del Yaqui,,Guadalupe,AZ,85283,1025,MARICOPA,-111.9631,33.372383,122240,4.01E+13,4013320002,1
243387,Haji Abbas 1,8048 N 27th Ave,,Phoenix,AZ,85051,6302,MARICOPA,-112.11703,33.554413,243388,4.01E+13,4013105601,1
212384,HAJI BABA FOOD,1513 E Apache Blvd,,Tempe,AZ,85281,5922,MARICOPA,-111.91302,33.414654,212385,4.01E+13,4013319104,1
165756,Haji Baba International Foods,2131 E Apache Blvd,,Tempe,AZ,85281,4864,MARICOPA,-111.89424,33.414665,165757,4.01E+13,4013319202,1
192239,Hajiabbas 1,1818 W Bell Rd,,Phoenix,AZ,85023,3426,MARICOPA,-112.09829,33.640259,192240,4.01E+13,4013618800,1
131768,Happy Food Mart,6262 E Main St,,Mesa,AZ,85205,8933,MARICOPA,-111.69574,33.415749,131769,4.01E+13,4013420214,1
204079,HAPPY 1,6425 N 47th Ave,,Glendale,AZ,85301,4706,MARICOPA,-112.16001,33.530872,204080,4.01E+13,4013093002,1
181815,Healthy Habit Health Foods,6029 N 7th St,,Phoenix,AZ,85014,1802,MARICOPA,-112.06496,33.524937,181816,4.01E+13,4013106501,1
87492,Huichos 1,1042 N 26th St,,Phoenix,AZ,85008,4921,MARICOPA,-112.02594,33.46022,87493,4.01E+13,4013113501,1
210134,Imperial Kosher 1,737 E Glendale Ave,Ste A,Phoenix,AZ,85020,5351,MARICOPA,-112.06339,33.538223,210135,4.01E+13,4013106501,1
224414,IMPORTACIONES VALENTINAS,2540 N 35th Ave,Ste 2,Phoenix,AZ,85009,1350,MARICOPA,-112.13442,33.476471,224415,4.01E+13,4013112201,1
69952,Irc New Roots Farm Stand,1616 W Camelback Rd,,Phoenix,AZ,85015,3514,MARICOPA,-112.09428,33.509647,69953,4.01E+13,4013107400,1
80046,Island 1,535 E Southern Ave,Ste 20,Mesa,AZ,85204,4932,MARICOPA,-111.81908,33.392776,80047,4.01E+13,4013422301,1
2106,Isra Food 1 1,1610 N 36th St,,Phoenix,AZ,85008,3944,MARICOPA,-112.00426,33.466068,2107,4.01E+13,4013111401,1
169024,J Castillo 0,13011 W Greenway Rd,,El Mirage,AZ,85335,9787,MARICOPA,-112.34048,33.623463,169025,4.01E+13,4013060901,1
186735,J Z 1,2633 W Baseline Rd,,Mesa,AZ,85202,5404,MARICOPA,-111.89082,33.378368,186736,4.01E+13,4013422212,1
188256,JEFFERSON FOOD 1,2145 W Jefferson St,,Phoenix,AZ,85009,5218,MARICOPA,-112.10639,33.446953,188257,4.01E+13,4013114402,1
74908,Jimmies 1 1,6011 W Thomas Rd,,Phoenix,AZ,85033,5854,MARICOPA,-112.18839,33.480434,74909,4.01E+13,4013112504,1
2502,JOHN'S RANCHO 1,4447 S 15th Ave,,Phoenix,AZ,85041,2353,MARICOPA,-112.09042,33.405476,2503,4.01E+13,4013115700,1
136590,Kash K 1 1,101 E Monroe Ave,,Buckeye,AZ,85326,2702,MARICOPA,-112.59045,33.370216,136591,4.01E+13,4013050702,1
25822,Komatke 1,17197 S 51st Avenue,,Laveen,AZ,85339,,MARICOPA,-112.16901,33.290565,25823,4.01E+13,4013941000,1
47832,L F 1,5350 W Bell Rd,Ste 115,Glendale,AZ,85308,3907,MARICOPA,-112.17462,33.639053,47833,4.01E+13,4013618000,1
231696,La Esquina 1,317 W Alta Vista Rd,,Phoenix,AZ,85041,5715,MARICOPA,-112.07689,33.388569,231697,4.01E+13,4013116500,1
49964,LA HEREFORD ROMAN,4002 N 67th Ave,Ste 2,Phoenix,AZ,85033,4037,MARICOPA,-112.20328,33.49379,49965,4.01E+13,4013109701,1
100406,Latino 1,7806 N 27th Ave,,Phoenix,AZ,85051,6606,MARICOPA,-112.11704,33.551479,100407,4.01E+13,4013105900,1
79843,Latino 1 Y 0,5714 N 27th Ave,,Phoenix,AZ,85017,2604,MARICOPA,-112.11696,33.52103,79844,4.01E+13,4013107202,1
182820,LEE LEE ORIENTAL 1,2025 N Dobson Rd,,Chandler,AZ,85224,2239,MARICOPA,-111.87638,33.335854,182821,4.01E+13,4013422210,1
111264,Lee Lee Oriental Supermart 2,7575 W Cactus Rd,,Peoria,AZ,85381,,MARICOPA,-112.22178,33.595795,111265,4.01E+13,4013071910,1
203307,Lee's 1,420 W Buckeye Rd,,Phoenix,AZ,85003,2631,MARICOPA,-112.08015,33.437107,203308,4.01E+13,4013114200,1
68560,LOI PHAT 1,1702 W Camelback Rd,Ste 5,Phoenix,AZ,85015,3347,MARICOPA,-112.09615,33.509647,68561,4.01E+13,4013107400,1
182561,Los Amigos 1,4141 N 35th Ave,Ste 14,Phoenix,AZ,85017,3864,MARICOPA,-112.13416,33.496479,182562,4.01E+13,4013109102,1
70005,Los Amigos 1 Llc,1874 E Apache Blvd,,Tempe,AZ,85281,6058,MARICOPA,-111.90504,33.414898,70006,4.01E+13,4013319201,1
76192,Los Compadres 1,425 N Central Ave,,Avondale,AZ,85323,1998,MARICOPA,-112.34964,33.439632,76193,4.01E+13,4013061200,1
58178,Lotus 1,18425 N 19th Ave,Ste 110,Phoenix,AZ,85023,1386,MARICOPA,-112.09973,33.65337,58179,4.01E+13,4013618700,1
97525,Lotus 1,2043 S Alma School Rd,,Mesa,AZ,85210,4002,MARICOPA,-111.8597,33.377815,97526,4.01E+13,4013422216,1
40801,Maggie's 1 1,12017 W Thunderbird Rd,,El Mirage,AZ,85335,8309,MARICOPA,-112.31931,33.608898,40802,4.01E+13,4013060903,1
65453,Marz 1 1,724 S Central Ave,,Phoenix,AZ,85004,2621,MARICOPA,-112.07384,33.440197,65454,4.01E+13,4013114200,1
188577,Maverik 600,784 W Wickenburg Way,,Wickenburg,AZ,85390,,MARICOPA,-112.74516,33.965935,188578,4.01E+13,4013040502,1
242885,Medlock 1 And 0,5127 N 43rd Ave,,Phoenix,AZ,85019,2828,MARICOPA,-112.15109,33.512581,242886,4.01E+13,4013107102,1
138097,Mercado Latino,3102 W Van Buren St,,Phoenix,AZ,85009,4820,MARICOPA,-112.12637,33.451366,138098,4.01E+13,4013112700,1
62045,Mesa Farmers 1 And Flea 1,526 W Main St,,Mesa,AZ,85201,7203,MARICOPA,-111.84314,33.415241,62046,4.01E+13,4013421302,1
57836,MESA FOOD & 0,744 E Broadway Rd,,Mesa,AZ,85204,2026,MARICOPA,-111.8149,33.40786,57837,4.01E+13,4013421501,1
26616,Metro Tech High School Farmers 1,1900 W Thomas Rd,,Phoenix,AZ,85015,6053,MARICOPA,-112.10005,33.48069,26617,4.01E+13,4013117000,1
97839,MI RANCHITO 1,19 E Western Ave,,Avondale,AZ,85323,2341,MARICOPA,-112.34946,33.435268,97840,4.01E+13,4013061401,1
113027,Mi Ranchito 2,5035 W Southern Ave,Ste 110,Laveen,AZ,85339,6311,MARICOPA,-112.16697,33.391964,113028,4.01E+13,4013116605,1
117483,Mission 1,8818 S Avenida del Yaqui,,Guadalupe,AZ,85283,2551,MARICOPA,-111.96321,33.366955,117484,4.01E+13,4013320002,1
37323,Momma's Organic 1,9744 Northern,,Peoria,AZ,85345,,MARICOPA,-112.27063,33.551483,37324,4.01E+13,4013092708,1
114906,Moon Light 1 1,3515 W Thunderbird Rd,,Phoenix,AZ,85053,5543,MARICOPA,-112.1349,33.610722,114907,4.01E+13,4013104212,1
89090,Mr J's 1,559 N Country Club Dr,,Mesa,AZ,85201,5707,MARICOPA,-111.83996,33.425831,89091,4.01E+13,4013421102,1
40301,Mtn View 1 1,1501 W Mountain View Rd,,Phoenix,AZ,85021,2157,MARICOPA,-112.09152,33.574871,40302,4.01E+13,4013104501,1
192097,Murrieta's 0 2,1911 W Broadway Rd,Ste 14,Mesa,AZ,85202,1139,MARICOPA,-111.8726,33.407574,192098,4.01E+13,4013422102,1
10800,Murrieta's 0 3,4340 West Mcdowell Road,,Phoenix,AZ,85035,,MARICOPA,-112.1529,33.466026,10801,4.01E+13,4013112301,1
75965,New Africa Super1 Llc 4740,4734 W Glendale Ave,Ste 4740,Glendale,AZ,85301,2732,MARICOPA,-112.16153,33.538498,75966,4.01E+13,4013092401,1
150440,NEW VALLEY 1,1620 W Buckeye Rd,,Phoenix,AZ,85007,3519,MARICOPA,-112.09407,33.436798,150441,4.01E+13,4013114302,1
26327,Old Town Scottsdale Farmers 1,7250 E 1st St,,Scottsdale,AZ,85251,4402,MARICOPA,-111.92532,33.492268,26328,4.01E+13,4013217201,1
159869,Olive Branch Mediterranean 1,3581 W Northern Ave,,Phoenix,AZ,85051,9404,MARICOPA,-112.13663,33.551956,159870,4.01E+13,4013105800,1
154297,O'mena African 1,1917 W Glendale Ave,Ste 2,Phoenix,AZ,85021,7861,MARICOPA,-112.10045,33.538605,154298,4.01E+13,4013106802,1
229280,Pataq Group Llc,8520 W Peoria Ave,,Peoria,AZ,85345,6400,MARICOPA,-112.24203,33.581051,229281,4.01E+13,4013071913,1
141773,Payless 1,405 S Arizona Ave,,Chandler,AZ,85225,7522,MARICOPA,-111.84157,33.296776,141774,4.01E+13,4013523102,1
11773,Payless 1 2 426,11021 N 19th Ave,,Phoenix,AZ,85029,4816,MARICOPA,-112.09965,33.586441,11774,4.01E+13,4013103615,1
52255,Pebblestone 1,3399 N Scottsdale Rd,,Scottsdale,AZ,85251,6427,MARICOPA,-111.92611,33.48727,52256,4.01E+13,4013217600,1
130873,Peterson Africans 1 Llc,2647 W Bethany Home Rd,,Phoenix,AZ,85017,2105,MARICOPA,-112.11642,33.524014,130874,4.01E+13,4013107300,1
65329,Phoenix Public 1,721 N Central,,PHOENIX,AZ,85004,,MARICOPA,-112.07375,33.456085,65330,4.01E+13,4013113100,1
234382,Qlh Inc. Dba Az International 1place,1920 W Broadway Rd,,Mesa,AZ,85202,1127,MARICOPA,-111.87257,33.407627,234383,4.01E+13,4013421304,1
188623,QUALITY FOOD 1,621 N 14th St,,Phoenix,AZ,85006,3508,MARICOPA,-112.05211,33.455055,188624,4.01E+13,4013113201,1
176381,Rehoboth African 1,2909 S Dobson Rd,Ste 14,Mesa,AZ,85202,7900,MARICOPA,-111.87563,33.362034,176382,4.01E+13,4013422215,1
197830,Rio Valley 1,315 S 515th Ave,,Tonopah,AZ,85354,7105,MARICOPA,-113.16189,33.445229,197831,4.01E+13,4013050603,1
188301,ROADRUNNER PARK FARMERS 1,3502 E Cactus Rd,,Phoenix,AZ,85032,7200,MARICOPA,-112.00459,33.597187,188302,4.01E+13,4013103400,1
23595,Roble's Meat Shop 0,4360 W Olive Ave,,Glendale,AZ,85302,3826,MARICOPA,-112.15247,33.567593,23596,4.01E+13,4013092308,1
214500,Rollins Family 1,1090 W 5th St,,Tempe,AZ,85281,8005,MARICOPA,-111.95512,33.425549,214501,4.01E+13,4013318800,1
32238,Seoul 1,8935 N 43rd Ave,,Phoenix,AZ,85051,3642,MARICOPA,-112.15161,33.566502,32239,4.01E+13,4013105701,1
105374,Shamy 1 & Bakery,1110 W Southern Ave,Ste 8,Mesa,AZ,85210,4982,MARICOPA,-111.85557,33.393211,105375,4.01E+13,4013422105,1
31951,Sharks 1,15221 N 32nd St,,Phoenix,AZ,85032,4405,MARICOPA,-112.01331,33.625301,31952,4.01E+13,4013103302,1
24933,Sk Chevron,357 N Stapley Dr,,Mesa,AZ,85203,8030,MARICOPA,-111.80527,33.422089,24934,4.01E+13,4013421601,1
84104,Smart & Final 480,1737 E Broadway Rd,,Tempe,AZ,85282,2080,MARICOPA,-111.91054,33.407383,84105,4.01E+13,4013319500,1
43374,SMART & FINAL 491,2742 E Indian School Rd,,Phoenix,AZ,85016,6854,MARICOPA,-112.02221,33.495026,43375,4.01E+13,4013110801,1
195296,SMART & FINAL 499,1450 N 43rd Ave,,Phoenix,AZ,85009,3130,MARICOPA,-112.15188,33.464241,195297,4.01E+13,4013112507,1
227434,Smart & Final 720,3434 W Greenway Rd,,Phoenix,AZ,85053,,MARICOPA,-112.13247,33.625309,227435,4.01E+13,4013104207,1
228135,Smart & Final 721,13823 N Tatum Blvd,,Phoenix,AZ,85032,5533,MARICOPA,-111.97778,33.612377,228136,4.01E+13,4013103212,1
230485,Smart & Final 730,750 N Gilbert Rd,,Gilbert,AZ,85234,,MARICOPA,-111.78995,33.363579,230486,4.01E+13,4013422401,1
35657,Spaces Of Opportunity Our Harvest 1,1200 W Vineyard Rd,,Phoenix,AZ,85041,6702,MARICOPA,-112.08768,33.38501,35658,4.01E+13,4013116602,1
27342,Super 0 Don Filos,1533 E Apache Blvd,,Tempe,AZ,85281,5922,MARICOPA,-111.91364,33.414627,27343,4.01E+13,4013319104,1
186933,Super 0 El Gran Gallito,6311 W Maryland Ave,,Glendale,AZ,85301,3716,MARICOPA,-112.19575,33.531113,186934,4.01E+13,4013092802,1
203948,Super 0 El Torito,18337 E San Tan Blvd,,Chandler Hts,AZ,85127,5000,MARICOPA,-111.68615,33.212067,203949,4.01E+13,4013816500,1
100232,Super 0 La Guera 1,5950 W McDowell Rd,Ste 107,Phoenix,AZ,85035,4989,MARICOPA,-112.18906,33.465988,100233,4.01E+13,4013112502,1
185485,SUPER 0 LAS CUATRO MILPA,6639 W McDowell Rd,,Phoenix,AZ,85035,4749,MARICOPA,-112.20224,33.465832,185486,4.01E+13,4013112505,1
26312,Super 0 Los Alamos 2,10730 W Lower Buckeye Rd,,Avondale,AZ,85323,9653,MARICOPA,-112.29078,33.421036,26313,4.01E+13,4013082210,1
74068,SUPER 0 LOS PINOS 2,4832 N 27th Ave,,Phoenix,AZ,85017,3678,MARICOPA,-112.11705,33.508636,74069,4.01E+13,4013109101,1
158211,Super 0 Los Pinos 3 Inc,2903 E Mcdowell Rd,,Phoenix,AZ,85008,3618,MARICOPA,-112.01921,33.465755,158212,4.01E+13,4013111501,1
189314,Super 0 Uruapan,5821 N 67th Ave,Ste 112,Glendale,AZ,85301,8213,MARICOPA,-112.20307,33.522831,189315,4.01E+13,4013093105,1
198320,SUPER 0 URUAPAN 2,6541 N 59th Ave,,Glendale,AZ,85301,3832,MARICOPA,-112.18618,33.532307,198321,4.01E+13,4013092900,1
144746,Super 0 Uruapan 3,11926 W Thunderbird Rd,,El Mirage,AZ,85335,8311,MARICOPA,-112.31801,33.608948,144747,4.01E+13,4013060902,1
210999,SUPER 0 Y PESCADERIA,58 N Country Club Dr,,Mesa,AZ,85201,6502,MARICOPA,-111.84,33.416611,211000,4.01E+13,4013421302,1
13700,Super 0 Y Pescaderia Los Alamos,1640 N 36th St,ste a105,Phoenix,AZ,85008,,MARICOPA,-112.0043,33.466431,13701,4.01E+13,4013111401,1
154459,Tempe Farmers 1,805 S Farmer Ave,,Tempe,AZ,85281,5536,MARICOPA,-111.94419,33.421604,154460,4.01E+13,4013318900,1
243096,Thai And Myanmar 1 Llc,4141 N 35th Ave,Ste 10,Phoenix,AZ,85017,3864,MARICOPA,-112.13328,33.496296,243097,4.01E+13,4013109102,1
47183,The Butcher & Farmer 1place,224 E Monroe Ave,,Buckeye,AZ,85326,2701,MARICOPA,-112.58899,33.370522,47184,4.01E+13,4013050702,1
123091,Tolleson Food 1,9102 W Taylor St,,Tolleson,AZ,85353,2310,MARICOPA,-112.25552,33.452328,123092,4.01E+13,4013083000,1
7569,Tolleson 1,9312 W Van Buren St,,Tolleson,AZ,85353,2803,MARICOPA,-112.26052,33.450359,7570,4.01E+13,4013083000,1
88283,TUMBLEWEED 1,7145 S 51ST AVE,,LAVEEN,AZ,85339,,MARICOPA,-112.16827,33.380882,88284,4.01E+13,4013116604,1
60410,Uptown Farmers 1,5757 N Central Ave,,Phoenix,AZ,85012,1397,MARICOPA,-112.07368,33.522049,60411,4.01E+13,4013107500,1
49075,UR 1 & Juice Bar,4925 W Bell Rd,Ste D2,Glendale,AZ,85308,3430,MARICOPA,-112.16743,33.638947,49076,4.01E+13,4013104225,1
66404,Vitamin Cottage Natural Food 1 U115,655 W Indian School Rd,,Phoenix,AZ,85013,3138,MARICOPA,-112.08313,33.494884,66405,4.01E+13,4013110501,1
234504,Vitamin Cottage Natural Food 1 U120,2151 E Baseline Rd,,Gilbert,AZ,85234,2304,MARICOPA,-111.78577,33.378929,234505,4.01E+13,4013422508,1
234862,Vitamin Cottage Natural Food 1 U121,1625 Williams Field Rd,,Gilbert,AZ,85295,,MARICOPA,-111.75491,33.306606,234863,4.01E+13,4013815500,1
101093,Vitamin Cottage Natural Food 1s Inc U101,13802 N Scottsdale Rd,Ste 110,Scottsdale,AZ,85254,3459,MARICOPA,-111.92593,33.612301,101094,4.01E+13,4013103220,1
11336,Vtiamin Cottage Natural Food 1 U116,5805 W Ray Rd,,Chandler,AZ,85226,1800,MARICOPA,-111.9417,33.319801,11337,4.01E+13,4013810500,1
164171,Wells Country Store,21844 W Harding St,,Wittmann,AZ,85361,9748,MARICOPA,-112.53327,33.780304,164172,4.01E+13,4013040517,1
45637,Diana Gregory Outreach Services,2737 E Arizona Biltmore Cir,Unit 27,Phoenix,AZ,85016,2170,MARICOPA,-112.02238,33.525688,45638,4.01E+13,4013107800,1
91215,Elliot 1,17750 W Elliot Rd,,Goodyear,AZ,85338,9001,MARICOPA,-112.4313,33.355705,91216,4.01E+13,4013723307,1
49381,"G C J 1, INC.",3407 N 24TH ST,,PHOENIX,AZ,85016,,MARICOPA,-112.03012,33.48777,49382,4.01E+13,4013110801,1
157238,Costco Wholesale 0427,15255 N Hayden Rd,,Scottsdale,AZ,85260,2551,MARICOPA,-111.90272,33.623676,157239,4.01E+13,4013216816,1
157240,Costco Wholesale 0436,1445 W Elliot Rd,,Tempe,AZ,85284,1103,MARICOPA,-111.96201,33.349003,157241,4.01E+13,4013319910,1
157244,Costco Wholesale 0465,4502 E Oak St,,Phoenix,AZ,85008,2411,MARICOPA,-111.98454,33.472946,157245,4.01E+13,4013111300,1
157248,Costco Wholesale 0481,1415 N Arizona Ave,,Gilbert,AZ,85233,1616,MARICOPA,-111.84225,33.375404,157249,4.01E+13,4013422307,1
157253,Costco Wholesale 0490,19001 N 27th Ave,,Phoenix,AZ,85027,5036,MARICOPA,-112.11718,33.658649,157254,4.01E+13,4013616400,1
157449,Costco Wholesale 0644,2887 S 1 St,,Gilbert,AZ,85295,1303,MARICOPA,-111.74664,33.297813,157450,4.01E+13,4013815500,1
157511,Costco Wholesale 0665,1646 W Montebello Ave,,Phoenix,AZ,85015,2557,MARICOPA,-112.09455,33.519627,157512,4.01E+13,4013107400,1
157517,Costco Wholesale 0674,17550 N 79th Ave,,Glendale,AZ,85308,8711,MARICOPA,-112.23048,33.645027,157518,4.01E+13,4013617700,1
157528,Costco Wholesale 0691,10000 W McDowell Rd,,Avondale,AZ,85392,4803,MARICOPA,-112.27583,33.46476,157529,4.01E+13,4013082024,1
157448,Costco Wholesale 0736,595 S Galleria Way,,Chandler,AZ,85226,4932,MARICOPA,-111.89866,33.294743,157449,4.01E+13,4013811100,1
157451,Costco Wholesale 0738,2450 E Beardsley Rd,,Phoenix,AZ,85050,1300,MARICOPA,-112.02971,33.669586,157452,4.01E+13,4013617000,1
157470,Costco Wholesale 0827,3801 N 33rd Ave,,Phoenix,AZ,85017,4508,MARICOPA,-112.12993,33.492001,157471,4.01E+13,4013116900,1
157487,Costco Wholesale 1028,1444 S Sossaman Rd,,Mesa,AZ,85209,3400,MARICOPA,-111.66759,33.389118,157488,4.01E+13,4013422633,1
157997,Costco Wholesale 1058,4570 E Cactus Rd,,Phoenix,AZ,85032,7702,MARICOPA,-111.98398,33.59985,157998,4.01E+13,4013103210,1
240622,Costco Wholesale 1375,16385 W Waddell Rd,,Surprise,AZ,85388,9623,MARICOPA,-112.41145,33.609661,240623,4.01E+13,4013061031,1
212140,Luke AFB Commissary 1920,7175 N 138th Ave,,Glendale,AZ,85307,2098,MARICOPA,-112.35671,33.539078,212141,4.01E+13,4013061046,1
121470,Sam's Club 4732,18501 N 83rd Ave,,Glendale,AZ,85308,501,MARICOPA,-112.23731,33.651176,121471,4.01E+13,4013617700,1
121763,Sam's Club 4829,2621 S 1 St,,Gilbert,AZ,85295,1301,MARICOPA,-111.74338,33.302284,121764,4.01E+13,4013815500,1
121772,Sam's Club 4830,1459 N Dysart Rd,,Avondale,AZ,85323,1515,MARICOPA,-112.34098,33.451092,121773,4.01E+13,4013061200,1
125261,Sam's Club 4955,16573 W Bell Rd,,Surprise,AZ,85374,9892,MARICOPA,-112.43504,33.638733,125262,4.01E+13,4013061025,1
121777,Sam's Club 6213,700 N 54th St,,Chandler,AZ,85226,1502,MARICOPA,-111.968,33.314503,121778,4.01E+13,4013810400,1
121697,Sam's Club 6605,1225 N Gilbert Rd,,Gilbert,AZ,85234,2306,MARICOPA,-111.78994,33.372631,121698,4.01E+13,4013422508,1
121698,Sam's Club 6606,8340 W McDowell Rd,,Phoenix,AZ,85037,4101,MARICOPA,-112.24008,33.465317,121699,4.01E+13,4013082028,1
121203,Sam's Club 6608,1525 W Bell Rd,,Phoenix,AZ,85023,3411,MARICOPA,-112.09337,33.640064,121204,4.01E+13,4013103604,1
207990,Schwans Home Service 102360,1316 W San Pedro St,Gilbert W Office,Gilbert,AZ,85233,2402,MARICOPA,-111.81788,33.369267,207991,4.01E+13,4013422307,1
127978,Schwan's Home Service 102610,7637 N 67th Ave,,Glendale,AZ,85301,1103,MARICOPA,-112.20302,33.54781,127979,4.01E+13,4013092705,1
131827,Schwan's Home Service 103190,1316 W San Pedro St,,Gilbert,AZ,85233,2402,MARICOPA,-111.81788,33.369267,131828,4.01E+13,4013422307,1
65695,Schwans Home Service 103460,7637 N 67th Ave,,Glendale,AZ,85301,1103,MARICOPA,-112.20302,33.54781,65696,4.01E+13,4013092705,1
195915,AJ's Fine Foods 117,20050 N 67th Ave,,Glendale,AZ,85308,4616,MARICOPA,-112.20316,33.666264,195916,4.01E+13,4013615800,1
185610,AJ's Fine Foods 118,15031 N Thompson Peak Pkwy,,Scottsdale,AZ,85260,2863,MARICOPA,-111.87482,33.622112,185611,4.01E+13,4013216853,1
203965,AJ's Fine Foods 159,4430 E Camelback Rd,,Phoenix,AZ,85018,2834,MARICOPA,-111.98293,33.509438,203966,4.01E+13,4013107900,1
121986,AJ's Fine Foods 173,18271 N Pima Rd,,Scottsdale,AZ,85255,5695,MARICOPA,-111.88718,33.653004,121987,4.01E+13,4013216847,1
207482,AJ's Fine Foods 61,1836 S Val Vista Dr,,Mesa,AZ,85204,7306,MARICOPA,-111.75412,33.381805,207483,4.01E+13,4013422504,1
186332,AJ's Fine Foods 63,7141 E Lincoln Dr,,Scottsdale,AZ,85253,4417,MARICOPA,-111.92835,33.531319,186333,4.01E+13,4013105002,1
195725,AJ's Fine Foods 64,5017 N Central Ave,,Phoenix,AZ,85012,1520,MARICOPA,-112.07369,33.509506,195726,4.01E+13,4013107500,1
149300,AJ's Fine Foods 75,23251 N Pima Rd,,Scottsdale,AZ,85255,4315,MARICOPA,-111.89047,33.69738,149301,4.01E+13,4013216851,1
70264,AJ's Fine Foods 87,7131 W Ray Rd,,Chandler,AZ,85226,1520,MARICOPA,-111.96555,33.319763,70265,4.01E+13,4013810400,1
97377,AJ's Fine Foods 90,31311 N Scottsdale Rd,,Scottsdale,AZ,85266,2702,MARICOPA,-111.9258,33.7687,97378,4.01E+13,4013216822,1
199361,TRADER JOE'S  85,7720 W Bell Rd,,Glendale,AZ,85308,891,MARICOPA,-112.22741,33.638317,199362,4.01E+13,4013617700,1
199363,TRADER JOE'S  87,7555 E Frank Lloyd Wright Blvd,,Scottsdale,AZ,85260,1056,MARICOPA,-111.91724,33.636333,199364,4.01E+13,4013216816,1
199365,TRADER JOE'S  89,2050 E Baseline Rd,,Mesa,AZ,85204,6965,MARICOPA,-111.78749,33.379147,199366,4.01E+13,4013422503,1
199366,TRADER JOE'S  90,4821 N 20th St,,Phoenix,AZ,85016,4707,MARICOPA,-112.0388,33.507065,199367,4.01E+13,4013108502,1
199369,TRADER JOE'S  94,6202 N Scottsdale Rd,,Scottsdale,AZ,85253,5415,MARICOPA,-111.92593,33.528332,199370,4.01E+13,4013216901,1
195437,TRADER JOE'S 177,4025 E Chandler Blvd Ste 38,,Phoenix,AZ,85048,8832,MARICOPA,-111.99641,33.305065,195438,4.01E+13,4013116712,1
114550,Trader Joes 282,4726 E Shea Blvd,,Phoenix,AZ,85028,3043,MARICOPA,-111.97871,33.582836,114551,4.01E+13,4013103208,1
198834,Trader Joe's 285,179 E Williams Field Rd,,Gilbert,AZ,85295,5213,MARICOPA,-111.78593,33.306374,198835,4.01E+13,4013815300,1
199367,Trader Joes 92,14095 W Grand Ave,,Surprise,AZ,85374,2441,MARICOPA,-112.36388,33.649033,199368,4.01E+13,4013040531,1
199368,TRADER JOE'S 93,6460 S McClintock Dr,,Tempe,AZ,85283,3982,MARICOPA,-111.91127,33.361763,199369,4.01E+13,4013319905,1
1376,TRADER JOE'S ASU 91,940 E University Dr,Ste E105,Tempe,AZ,85281,6494,MARICOPA,-111.92548,33.422081,1377,4.01E+13,4013318400,1
242767,TRADER JOE'S QUEEN CREEK 286,21186 S Ellsworth Loop Rd,,Queen Creek,AZ,85142,7676,MARICOPA,-111.63847,33.25618,242768,4.01E+13,4013816800,1
48061,Whole Foods 1 10084,5120 S Rural Rd,,Tempe,AZ,85282,7045,MARICOPA,-111.92876,33.379093,48062,4.01E+13,4013319800,1
185112,Whole Foods 1 10172,10810 N Tatum Blvd,,Phoenix,AZ,85028,6055,MARICOPA,-111.97803,33.584911,185113,4.01E+13,4013103208,1
111133,Whole Foods 1 10246,7111 E Mayo Blvd,,Phoenix,AZ,85054,5165,MARICOPA,-111.92751,33.655075,111134,4.01E+13,4013615200,1
100570,Whole Foods 1 10272,2955 W Ray Rd,,Chandler,AZ,85224,3499,MARICOPA,-111.89256,33.32021,100571,4.01E+13,4013810800,1
