,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract
198310,FRY'S 89,11425 W Buckeye Rd,,Avondale,AZ,85323,6810,MARICOPA,-112.30553,33.435368,198311,040130822101000,04013082210
198320,SUPER CARNICERIA URUAPAN 2,6541 N 59th Ave,,Glendale,AZ,85301,3832,MARICOPA,-112.18618,33.532307,198321,040130929002019,04013092900
198322,BORDER MART,100 E 3rd St,,Douglas,AZ,85607,3137,COCHISE,-109.55956,31.337296,198323,040030009013006,04003000901
198500,CVS PHARMACY 5778,4040 N 19th Ave,,Phoenix,AZ,85015,5303,MARICOPA,-112.09995,33.494152,198501,040131170001000,04013117000
198729,Food City 135,5114 W McDowell Rd,,Phoenix,AZ,85035,3862,MARICOPA,-112.1698,33.466038,198730,040131124023000,04013112402
198780,Quik Trip 1464,3200 N Oracle Rd,,Tucson,AZ,85705,3820,PIMA,-110.97798,32.26506,198781,040190026042005,04019002604
198781,QuikTrip 400,2111 W University Dr,,Tempe,AZ,85281,7234,MARICOPA,-111.97051,33.421913,198782,040133197041032,04013319704
198782,QuikTrip 446,550 N Dysart Rd,,Goodyear,AZ,85338,1117,MARICOPA,-112.34119,33.452763,198783,040130610122034,04013061012
198793,Walmart Neighborhood Market 5332,730 E McKellips Rd,,Mesa,AZ,85203,2537,MARICOPA,-111.81509,33.451565,198794,040134204012019,04013420401
198798,FRY'S 84,542 E HUNT HWY,,QUEEN CREEK,AZ,85143,,PINAL,-111.56161,33.159645,198799,040210002132000,04021000213
198804,CACTUS FOOD MART,8040 E Thomas Rd,,Scottsdale,AZ,85251,6623,MARICOPA,-111.90728,33.480408,198805,040132177003013,04013217700
198834,Trader Joe's 285,179 E Williams Field Rd,,Gilbert,AZ,85295,5213,MARICOPA,-111.78593,33.306374,198835,040138153002018,04013815300
198926,Walmart Neighborhood Market 5349,8335 E Guadalupe Rd,,Mesa,AZ,85212,9630,MARICOPA,-111.65468,33.364784,198927,040134226181025,04013422618
199069,99 CENTS ONLY STORE 206,7125 E Golf Links Rd,,Tucson,AZ,85730,1113,PIMA,-110.84034,32.192097,199070,040190040114011,04019004011
199096,Sprouts Farmers Market 22,7877 E Broadway Blvd,,Tucson,AZ,85710,3943,PIMA,-110.82429,32.221119,199097,040190040392030,04019004039
199207,Nogales Market #2,409 E Baffert Dr,Bldg A,Nogales,AZ,85621,3402,SANTA CRUZ,-110.92446,31.372133,199208,040239663011023,04023966301
199234,Bashas' 158,5555 N 7th St,Ste 130,Phoenix,AZ,85014,2531,MARICOPA,-112.06494,33.517693,199235,040131076011003,04013107601
199243,Speedway 2971,3775 W Main St,,Thatcher,AZ,85552,5670,GRAHAM,-109.76348,32.849087,199244,040099612012011,04009961201
199361,TRADER JOE'S  85,7720 W Bell Rd,,Glendale,AZ,85308,0891,MARICOPA,-112.22741,33.638317,199362,040136177003005,04013617700
199363,TRADER JOE'S  87,7555 E Frank Lloyd Wright Blvd,,Scottsdale,AZ,85260,1056,MARICOPA,-111.91724,33.636333,199364,040132168161009,04013216816
199364,TRADER JOE'S  88,4766 E Grant Rd,,Tucson,AZ,85712,2703,PIMA,-110.89127,32.25053,199365,040190029043010,04019002904
199365,TRADER JOE'S  89,2050 E Baseline Rd,,Mesa,AZ,85204,6965,MARICOPA,-111.78749,33.379147,199366,040134225034011,04013422503
199366,TRADER JOE'S  90,4821 N 20th St,,Phoenix,AZ,85016,4707,MARICOPA,-112.0388,33.507065,199367,040131085024002,04013108502
199367,Trader Joes 92,14095 W Grand Ave,,Surprise,AZ,85374,2441,MARICOPA,-112.36388,33.649033,199368,040130405311007,04013040531
199368,TRADER JOE'S 93,6460 S McClintock Dr,,Tempe,AZ,85283,3982,MARICOPA,-111.91127,33.361763,199369,040133199052000,04013319905
199369,TRADER JOE'S  94,6202 N Scottsdale Rd,,Scottsdale,AZ,85253,5415,MARICOPA,-111.92593,33.528332,199370,040132169012032,04013216901
199370,TRADER JOE'S  95,1101 N Wilmot Rd,Ste 147,Tucson,AZ,85712,5147,PIMA,-110.85806,32.23698,199371,040190030023000,04019003002
199371,TRADER JOE'S 96,7912 N Oracle Rd,,Oro Valley,AZ,85704,6317,PIMA,-110.97504,32.35046,199372,040190047132016,04019004713
199537,FRY'S 77,3198 Willow Creek Rd,,Prescott,AZ,86301,6610,YAVAPAI,-112.45608,34.60178,199538,040250003001100,04025000300
199777,G & F CONVENIENT STORE,2044 E Yale St,,Phoenix,AZ,85006,1529,MARICOPA,-112.03693,33.475769,199778,040131116011006,04013111601
199830,FRY'S 75,3261 E Pecos Rd,,Gilbert,AZ,85295,1200,MARICOPA,-111.71981,33.292416,199831,040138157002000,04013815700
199891,Walgreens 3003,6690 W Union Hills Dr,,Glendale,AZ,85308,1011,MARICOPA,-112.20232,33.652946,199892,040136159001017,04013615900
200105,Walgreens 6784,2024 W Main St,,Mesa,AZ,85201,6802,MARICOPA,-111.87493,33.414989,200106,040134213031017,04013421303
200396,LOS TRES AMIGOS,253 E Broadway Rd,,Mesa,AZ,85210,1623,MARICOPA,-111.82501,33.407749,200397,040134220011000,04013422001
200452,El Ranchito Super Carniceria,6070 S 6th Ave,,Tucson,AZ,85706,4108,PIMA,-110.968,32.14156,200453,040190037041000,04019003704
200643,SHOP KWIK & DELI,323 N Gilbert Rd,Ste 101,Mesa,AZ,85203,8262,MARICOPA,-111.78815,33.421429,200644,040134217011002,04013421701
200815,Del Sol 13,125 W Main Street,,Somerton,AZ,85349,,YUMA,-114.71011,32.596569,200816,040270115043000,04027011504
200836,Dollar Tree 7584,14175 W Indian School Rd,,Goodyear,AZ,85395,8407,MARICOPA,-112.36408,33.485668,200837,040130610203012,04013061020
200898,Circle K 2709525,940 Willow Creek Rd,,Prescott,AZ,86301,1640,YAVAPAI,-112.48215,34.558613,200899,040250010012034,04025001001
200962,Cindy's Mini Market,15444 N Greasewood St,,Surprise,AZ,85374,4121,MARICOPA,-112.32913,33.625141,200963,040130608011018,04013060801
201016,ZEST MARKET,2801 E Thomas Rd,,Phoenix,AZ,85016,8009,MARICOPA,-112.02126,33.480385,201017,040131115022006,04013111502
201284,Circle K 2725407,4259 W McDowell Rd,,Phoenix,AZ,85009,2007,MARICOPA,-112.15138,33.465942,201285,040131126011001,04013112601
201477,The Pork Shop Llc,3359 E Combs Rd,,San Tan Valley,AZ,85140,9153,PINAL,-111.52947,33.220036,201478,040210002061023,04021000206
201550,Family Dollar Store 11565,5628 N 27th Ave,,Phoenix,AZ,85017,2603,MARICOPA,-112.11697,33.519241,201551,040131072022012,04013107202
201720,EL RANCHO MARKET,1076 N Arizona Ave,,Chandler,AZ,85225,6600,MARICOPA,-111.84169,33.322193,201721,040135230033022,04013523003
201844,DOLLAR GENERAL 6624,5136 W Peoria Ave,,Glendale,AZ,85302,1618,MARICOPA,-112.17033,33.581981999999996,201845,040131042214013,04013104221
201899,DOLLAR GENERAL 6614,1640 W Thatcher Blvd,,Safford,AZ,85546,3311,GRAHAM,-109.72824,32.835007,201900,040099617002194,04009961700
201951,Dannys Deli,4202 W Camelback Rd,Ste 1,Phoenix,AZ,85019,2800,MARICOPA,-112.14853,33.50948,201952,040131071021009,04013107102
202847,CST  Corner Store 2741628,1111 N 67th Ave,,Phoenix,AZ,85043,,MARICOPA,-112.20335,33.459785,202848,040131125052009,04013112505
203107,PIRTLEVILLE'S GROCERY STORE,524 GRACE,,PIRTLEVILLE,AZ,85626,,COCHISE,-109.56844,31.358675,203108,040030006002065,04003000600
203307,Lee's Market,420 W Buckeye Rd,,Phoenix,AZ,85003,2631,MARICOPA,-112.08015,33.437107,203308,040131142001076,04013114200
203441,ALPINE COUNTRY STORE,42651 N HWY 180,,ALPINE,AZ,85920,,APACHE,-109.14463,33.848427,203442,040019705021878,04001970502
203615,Circle K 2726359,309 E Osborn Rd,,Phoenix,AZ,85012,2311,MARICOPA,-112.06909,33.487453,203616,040131105022001,04013110502
203693,Family Dollar 11786,3121 E Van Buren St,,Phoenix,AZ,85008,6808,MARICOPA,-112.01368,33.451313,203694,040131138012000,04013113801
203714,Walgreens 1197,1745 E Southern Ave,,Tempe,AZ,85282,5634,MARICOPA,-111.91036,33.392929,203715,040133194013000,04013319401
203715,Walgreens 4138,7923 E McDowell Rd,,Scottsdale,AZ,85257,3747,MARICOPA,-111.91059,33.465664,203716,040132182001000,04013218200
203735,CIRCLE K 2709535,36622 W Highway 84,,Stanfield,AZ,85172,8704,PINAL,-111.96099,32.879906,203736,040219414004212,04021941400
203816,FRY'S 81,2250 E Baseline Rd,,Phoenix,AZ,85042,6947,MARICOPA,-112.03316,33.37788,203817,040131163003021,04013116300
203817,FRY'S 87,5140 W Baseline Rd,,Laveen,AZ,85339,2971,MARICOPA,-112.1692,33.377666,203818,040131166042010,04013116604
203904,Walmart Supercenter 5124,5605 W Northern Ave,,Glendale,AZ,85301,1332,MARICOPA,-112.18104,33.553055,203905,040130925004000,04013092500
203946,GREENTREES GROCERY OUTLET IV,9117 S Frontage Rd,,Yuma,AZ,85365,7243,YUMA,-114.47776,32.670063,203947,040270111042019,04027011104
203948,Super Carniceria El Torito,18337 E San Tan Blvd,,Chandler Hts,AZ,85127,5000,MARICOPA,-111.68615,33.212067,203949,040138165001050,04013816500
203965,AJ's Fine Foods 159,4430 E Camelback Rd,,Phoenix,AZ,85018,2834,MARICOPA,-111.98293,33.509438,203966,040131079002033,04013107900
204079,HAPPY MARKET,6425 N 47th Ave,,Glendale,AZ,85301,4706,MARICOPA,-112.16001,33.530872,204080,040130930023002,04013093002
204114,Food City 136,1225 W Saint Marys Rd,,Tucson,AZ,85745,3115,PIMA,-110.99025,32.229523,204115,040190002002000,04019000200
204357,Good 2 Go Store 509,19568 N John Wayne Hwy,,Maricopa,AZ,85138,,PINAL,-112.04786,32.996506,204358,040219414001000,04021941400
204418,Walmart Supercenter 3465,5010 N 95th Ave,,Glendale,AZ,85305,3042,MARICOPA,-112.26392,33.511513,204419,040130927203041,04013092720
204431,Walmart Supercenter 5031,8280 N Cortaro Rd,,Tucson,AZ,85743,9393,PIMA,-111.09181,32.357128,204432,040190044261004,04019004426
204442,T Bird Mini Market,12550 W Thunderbird Rd,Ste 101,El Mirage,AZ,85335,4966,MARICOPA,-112.32945,33.609035,204443,040130609022014,04013060902
204528,DOLLAR GENERAL 6599,901 N Cochise Ave,,Willcox,AZ,85643,1531,COCHISE,-109.84003,32.260426,204529,040030002021000,04003000202
204537,DOLLAR GENERAL 6743,602 E Monroe Ave,,Buckeye,AZ,85326,2808,MARICOPA,-112.5829,33.370529,204538,040130507021086,04013050702
204542,QuikTrip 1403,1550 E Baseline Rd,,Phoenix,AZ,85042,6761,MARICOPA,-112.04801,33.377884,204543,040131164003021,04013116400
204543,DOLLAR GENERAL 6663,119 W Riverside Dr,,Parker,AZ,85344,5220,LA PAZ,-114.27613,34.155849,204544,040129403001045,04012940300
204626,Food City 165,428 W Valencia Rd,,Tucson,AZ,85706,7635,PIMA,-110.9762,32.134109,204627,040190037042017,04019003704
204780,Circle K 2725547,625 W Bell Rd,,Phoenix,AZ,85023,7933,MARICOPA,-112.08254,33.640102,204781,040131036042000,04013103604
204929,Circle K 2721541,701 E Bethany Home Rd,,Phoenix,AZ,85014,2105,MARICOPA,-112.06464,33.523743,204930,040131065012010,04013106501
205039,DOLLAR GENERAL 6811,1940 E Ash St,,Globe,AZ,85501,2031,GILA,-110.75723,33.384628,205040,040070012002053,04007001200
205075,THRIFTWAY 281,455 Highway 89,,Gray Mountain,AZ,86016,9997,COCONINO,-111.47457,35.743637,205076,040050022004629,04005002200
205571,ROOSEVELT SUPERMARKET,3202 W Roosevelt St,,Phoenix,AZ,85009,3406,MARICOPA,-112.12727,33.458736,205572,040131127001010,04013112700
206041,QUIK MART 25,3499 S Wilmot Rd,,Tucson,AZ,85730,2287,PIMA,-110.85781,32.181549,206042,040190040342007,04019004034
206076,Arco am/pm 82326,2450 E Valencia Rd,,Tucson,AZ,85706,5839,PIMA,-110.93504,32.134033,206077,040194105021045,04019410502
206281,Walmart Neighborhood Market 5304,1916 S Lindsay Rd,,Mesa,AZ,85204,7108,MARICOPA,-111.77129,33.38039,206282,040134225033018,04013422503
206371,FRY'S 122,10660 Grand Ave,,Sun City,AZ,85351,3433,MARICOPA,-112.2887,33.602463,206372,040130715033019,04013071503
206574,FRY'S 107,500 W 24th St,,Yuma,AZ,85364,6430,YUMA,-114.62668,32.683979,206575,040270008001050,04027000800
206578,ALBERTSONS  958,325 S Power Rd,,Mesa,AZ,85206,5216,MARICOPA,-111.68452,33.40966,206579,040134226261028,04013422626
206849,Ventura Market,2528 E Copper Mine Rd,,San Tan Valley,AZ,85143,5098,PINAL,-111.53931,33.13583,206850,040210002122042,04021000212
206987,Food City 60,450 N Grand Court Plz,,Nogales,AZ,85621,2748,SANTA CRUZ,-110.93703,31.339714,206988,040239664024000,04023966402
207143,FRY'S 15,3751 E Baseline Rd,,Gilbert,AZ,85234,2648,MARICOPA,-111.75066,33.379162,207144,040134225142030,04013422514
207241,SAFEWAY  1207,2300 W Highway 89A,,Sedona,AZ,86336,5344,YAVAPAI,-111.80087,34.863308,207242,040250018023022,04025001802
207332,QuikTrip 1407,900 S Watson Rd,,Buckeye,AZ,85326,3411,MARICOPA,-112.55717,33.438465,207333,040130506081000,04013050608
207482,AJ's Fine Foods 61,1836 S Val Vista Dr,,Mesa,AZ,85204,7306,MARICOPA,-111.75412,33.381805,207483,040134225041027,04013422504
207484,Speedway 2987,12885 N Oracle Rd,,Tucson,AZ,85739,9306,PIMA,-110.93407,32.439842,207485,040190046421009,04019004642
207573,Walgreens 7582,13014 W Camelback Rd,,Litchfield Park,AZ,85340,9401,MARICOPA,-112.3406,33.507912,207574,040130610112073,04013061011
207673,99 CENTS ONLY STORE 222,4160 W Ina Rd,,Tucson,AZ,85741,2203,PIMA,-111.05366,32.337677,207674,040190046472012,04019004647
207674,Family Dollar 11796,5109 W Thomas Rd,Ste 101,Phoenix,AZ,85031,3944,MARICOPA,-112.17017,33.480503,207675,040131099001014,04013109900
207679,Bashas' 7,8035 E Indian School Rd,,Scottsdale,AZ,85251,2617,MARICOPA,-111.90801,33.494854,207680,040132177002005,04013217700
207982,FRY'S 123,2727 E Broadway Rd,,Mesa,AZ,85204,1530,MARICOPA,-111.77239,33.408112,207983,040134225021000,04013422502
207990,Schwans Home Service 102360,1316 W San Pedro St,Gilbert W Office,Gilbert,AZ,85233,2402,MARICOPA,-111.81788,33.369267,207991,040134223071016,04013422307
208082,PIC-N-RUN #2,NAVAJO RTE 7,,CHINLE,AZ,86503,,APACHE,-109.55717,36.146839,208083,040019442022131,04001944202
208281,Bashas' 8,JCT HWY 70 & 170,,Peridot,AZ,85542,,GILA,-110.33984,33.282593,208282,040099405001161,04009940500
208425,Dollar General 19017,215 Lake Havasu Ave N,,Lake Havasu City,AZ,86403,5659,MOHAVE,-114.34792,34.480225,208426,040159526001090,04015952600
208703,Big Lots 4548,1799 Kiowa Ave,,Lake Havasu City,AZ,86403,,MOHAVE,-114.35081,34.503025,208704,040159526001013,04015952600
208771,Big Lots 4722,3900 W Ina Rd,,Tucson,AZ,85741,2261,PIMA,-111.04917,32.338821,208772,040190046471015,04019004647
208893,Circle K 2725069,4301 W Thomas Rd,,Phoenix,AZ,85031,3843,MARICOPA,-112.15207,33.480442,208894,040131123024000,04013112302
208897,Circle K 2721918,3151 E Broadway Rd,,Phoenix,AZ,85040,2723,MARICOPA,-112.01318,33.407013,208898,040131161001000,04013116100
208898,Albertsons 3941,5040 W Cactus Rd,,Glendale,AZ,85304,2237,MARICOPA,-112.16747,33.596359,208899,040131042042005,04013104204
208926,Big Lots 4523,1260 Gail Gardner W,,Prescott,AZ,86305,,YAVAPAI,-112.4865,34.563568,208927,040250010012032,04025001001
209000,Circle K 2721974,2400 E McDowell Rd,,Phoenix,AZ,85008,3529,MARICOPA,-112.02972,33.465816,209001,040131115011015,04013111501
209001,Circle K 2721773,6525 S Country Club Rd,,Tucson,AZ,85706,7101,PIMA,-110.92606,32.134251,209002,040190041153016,04019004115
209002,Circle K 2728829,2041 W Van Buren St,,Phoenix,AZ,85009,3803,MARICOPA,-112.10399,33.451202,209003,040131144021001,04013114402
209003,Circle K 2721954,5907 W Bethany Home Rd,,Glendale,AZ,85301,5104,MARICOPA,-112.18669,33.524033,209004,040130931053000,04013093105
209004,FRY'S 43,2700 W Baseline Rd,,Tempe,AZ,85283,1072,MARICOPA,-111.97636,33.378288,209005,040133197031025,04013319703
209066,Schwans Home Service 100960,6657 E Little Michigan Rd,,Sierra Vista,AZ,85635,8931,COCHISE,-110.20967,31.555622,209067,040030017021046,04003001702
209138,Circle K 2721739,7440 S 7th Ave,,Phoenix,AZ,85041,7002,MARICOPA,-112.08195,33.378101,209139,040131166022019,04013116602
209185,SAFEWAY  1255,7110 N Oracle Rd,,Tucson,AZ,85704,4332,PIMA,-110.97734,32.33614,209186,040190047145002,04019004714
209265,Circle K 2722950,3651 S Highway 92,,Sierra Vista,AZ,85650,5329,COCHISE,-110.2573,31.502277,209266,040030020012021,04003002001
209266,Food City 148,3205 E McDowell Rd,,Phoenix,AZ,85008,3886,MARICOPA,-112.01279,33.465706,209267,040131136012003,04013113601
209267,Circle K 2723751,12839 N Cave Creek Rd,,Phoenix,AZ,85022,5834,MARICOPA,-112.03673,33.603836,209268,040131035022004,04013103502
209268,Circle K 2721989,3135 W Superstition Blvd,,Apache Junction,AZ,85120,2963,PINAL,-111.57992,33.422291,209269,040210003083004,04021000308
209269,Circle K 2721483,1516 S California Ave,,Parker,AZ,85344,6467,LA PAZ,-114.28599,34.14521,209270,040129402001111,04012940200
209270,Circle K 2722948,4301 E Grant Rd,,Tucson,AZ,85712,2606,PIMA,-110.90121,32.250679,209271,040190029011014,04019002901
209271,Little Brown Jug,900 S California Ave,,Parker,AZ,85344,5038,LA PAZ,-114.28977,34.151333,209272,040129402002108,04012940200
209272,Circle K 2723753,13828 N 35th Ave,,Phoenix,AZ,85053,5666,MARICOPA,-112.1338,33.611931,209273,040131042021014,04013104202
209273,Circle K 2722902,7022 E Speedway Blvd,,Tucson,AZ,85710,1242,PIMA,-110.84259,32.235455,209274,040190040683002,04019004068
209274,FRY'S 10,4353 W Bethany Home Rd,,Glendale,AZ,85301,,MARICOPA,-112.15307,33.523891,209275,040130931011001,04013093101
209275,Circle K 2721754,820 W 32nd St,,Yuma,AZ,85364,7948,YUMA,-114.62893,32.669407,209276,040270010032042,04027001003
209276,HOLSUM 782,823 N Pinal Ave,,Casa Grande,AZ,85122,3902,PINAL,-111.75732,32.881268,209277,040210015002049,04021001500
209277,SAFEWAY  0274,450 White Spar Rd,,Prescott,AZ,86303,4626,YAVAPAI,-112.47505,34.530025,209278,040250011021019,04025001102
209278,FRY'S 46,520 E Baseline Rd,,Phoenix,AZ,85042,6554,MARICOPA,-112.06664,33.377796,209279,040131165003017,04013116500
209279,Circle K 2721213,1654 W White Mountain Blvd,,Lakeside,AZ,85929,6261,NAVAJO,-109.97324,34.1521,209280,040179653004005,04017965300
209427,Speedway 2982,105 E. Hwy 70,,Safford,AZ,85546,2040,GRAHAM,-109.70753,32.834332,209428,040099613001029,04009961300
209488,Oro Valley Farmers Markets,10901 N Oracle Rd,,Oro Valley,AZ,85737,,PIMA,-110.94941,32.404842,209489,040190046421031,04019004642
209835,Circle K 2723744,630 E Missouri Ave,,Phoenix,AZ,85012,1327,MARICOPA,-112.0661,33.516533,209836,040131075002015,04013107500
209836,Circle K 2723746,12201 N Cave Creek Rd,,Phoenix,AZ,85022,5828,MARICOPA,-112.03764,33.597366,209837,040131035022013,04013103502
209853,Walgreens 6953,605 W Ajo Way,,Tucson,AZ,85713,6047,PIMA,-110.97795,32.177803,209854,040190025012000,04019002501
209973,Southland Corp - 7 Eleven 26123C ,5850 W Thomas Rd,,Phoenix,AZ,85031,3229,MARICOPA,-112.18592,33.480572,209974,040131099003016,04013109900
209974,SMITH'S FOOD & DRUG 190,3490 Stockton Hill Rd,,Kingman,AZ,86409,3680,MOHAVE,-114.03616,35.224174,209975,040159549002009,04015954900
209975,Circle K 2721923,637 E 32nd St,,Yuma,AZ,85365,3436,YUMA,-114.61556,32.669266,209976,040270010012017,04027001001
209976,Circle K 2721800,2398 S Avenue B,,Yuma,AZ,85364,6155,YUMA,-114.65045,32.68438,209977,040270009022021,04027000902
209977,Circle K 2721785,7420 W Cactus Rd,,Peoria,AZ,85381,9531,MARICOPA,-112.21976,33.595898,209978,040130715102014,04013071510
209978,Circle K 2721479,809 E Southern Ave,,Mesa,AZ,85204,5005,MARICOPA,-111.81381,33.393322,209979,040134223011000,04013422301
209979,Circle K 2721947,5501 E Golf Links Rd,,Tucson,AZ,85711,6600,PIMA,-110.87457,32.192387,209980,040190035032013,04019003503
209980,Circle K 2721795,1732 W Van Buren St,,Phoenix,AZ,85007,2439,MARICOPA,-112.0974,33.451328,209981,040131129004025,04013112900
209981,Speedway 2983,6777 N Sandario Rd,,Tucson,AZ,85743,8774,PIMA,-111.21819,32.3274,209982,040190044253026,04019004425
209982,Circle K 2721850,630 E Broadway Rd,,Phoenix,AZ,85040,2204,MARICOPA,-112.06558,33.406765,209983,040131154001007,04013115400
209983,SMITH'S FOOD & DRUG 191,1775 E Lakeside Dr,,Bullhead City,AZ,86442,5732,MOHAVE,-114.61295,35.106876,209984,040159517001006,04015951700
209984,Circle K 2721944,3031 E 22nd St,,Tucson,AZ,85713,2256,PIMA,-110.92736,32.207008,209985,040190020007004,04019002000
209985,Fry's 17,4150 N 22nd St,,Tucson,AZ,85711,3589,PIMA,-110.90441,32.206909,209986,040190035012004,04019003501
209986,Circle K 2721930,379 W 1st St,,Yuma,AZ,85364,1415,YUMA,-114.62424,32.725193,209987,040270001001021,04027000100
209987,Circle K 2721939,121 E MAIN ST,,SOMERTON,AZ,85350,,YUMA,-114.70927,32.596592,209988,040270115042006,04027011504
209988,Circle K 2721582,2351 N Alvernon Way,,Tucson,AZ,85712,2583,PIMA,-110.9098,32.249977,209989,040190018011000,04019001801
209989,Circle K 2721921,3149 E Van Buren St,,Phoenix,AZ,85008,6808,MARICOPA,-112.0135,33.451275,209990,040131138012000,04013113801
209990,Circle K 2721967,5902 W Bell Rd,,Glendale,AZ,85308,3712,MARICOPA,-112.18664,33.638824,209991,040136179002015,04013617900
209991,Circle K 2728827,5850 W Indian School Rd,,Phoenix,AZ,85031,2421,MARICOPA,-112.18599,33.495087,209992,040131094004014,04013109400
209992,Circle K 2721621,1406 W Broadway Rd,,Tempe,AZ,85282,1150,MARICOPA,-111.96119,33.40749,209993,040133197041065,04013319704
209993,Circle K 2721572,904 W Broadway Rd,,Tempe,AZ,85282,1223,MARICOPA,-111.95258,33.407417,209994,040133189002015,04013318900
209994,Circle K 2721673,1910 W Deer Valley Rd,,Phoenix,AZ,85027,2029,MARICOPA,-112.10016,33.683887,209995,040136147001048,04013614700
209995,Circle K 2721968,4305 S 19th Ave,,Phoenix,AZ,85041,1300,MARICOPA,-112.09938,33.407303,209996,040131148001047,04013114800
209996,Circle K 2721938,2439 W Union Hills Dr,,Phoenix,AZ,85027,5180,MARICOPA,-112.11143,33.654682,209997,040136186001002,04013618600
209997,FRY'S 116,950 Fair St,,Prescott,AZ,86305,1806,YAVAPAI,-112.48213,34.553249,209998,040250010022000,04025001002
